split,roboflow_filename,game,clip,frame_name,frame_id,width,height,tracknet_visibility,tracknet_x,tracknet_y,tracknet_status,matched_tracknet,ball_xmin,ball_ymin,ball_xmax,ball_ymax,ball_cx,ball_cy,player_count,player_boxes,court_1,court_2,court_3,court_4,court_5,court_6,court_7,court_8,court_9,court_10,court_11,court_12,court_13,court_14,selected_orientation,direct_error,mirrored_error,selected_error,orientation_margin
train,game1-Clip10-0053_jpg.rf.f94da7eeb925036a1c1f4c33c1ac1fb1.jpg,game1,Clip10,0053.jpg,53,1280,720,1,708,234,0,1,701.0,227,715.0,241,708.0,234.0,2,"612,119,661,200|680,481,786,590","415.000,171.000","470.000,171.000","805.000,171.000","861.000,170.000","450.000,219.000","637.000,219.000","826.000,219.000","368.000,401.000","636.000,400.000","906.000,399.000","193.000,539.000","304.000,539.000","966.000,534.000","1076.000,533.000",direct,0.0,136.0,0.0,136.0
train,game1-Clip10-0054_jpg.rf.3dea6b38d3e004b484a2f465a2fc4685.jpg,game1,Clip10,0054.jpg,54,1280,720,2,708,222,0,1,701.0,215,715.0,229,708.0,222.0,2,"611,118,661,202|664,479,783,609","415.000,171.000","471.000,171.000","804.000,170.000","860.000,170.000","450.000,219.000","637.000,219.000","826.000,218.000","367.000,401.000","637.000,400.000","906.000,398.000","192.000,540.000","303.000,539.000","967.000,534.000","1077.000,533.000",direct,0.0,136.0,0.0,136.0
train,game1-Clip10-0055_jpg.rf.84ff4a6392ed6a9a640ef0ad207cb92e.jpg,game1,Clip10,0055.jpg,55,1280,720,1,709,210,0,1,702.0,203,716.0,217,709.0,210.0,2,"617,120,661,201|662,479,776,611","415.000,171.000","471.000,171.000","805.000,171.000","861.000,171.000","450.000,219.000","637.000,219.000","826.000,219.000","368.000,401.000","637.000,400.000","906.000,399.000","192.000,540.000","304.000,539.000","967.000,534.000","1077.000,533.000",direct,0.0,138.0,0.0,138.0
train,game1-Clip10-0056_jpg.rf.3342bedc8459b509406328da00c3a93b.jpg,game1,Clip10,0056.jpg,56,1280,720,1,710,200,0,1,703.0,193,717.0,207,710.0,200.0,2,"622,120,664,203|661,481,762,610","415.000,171.000","470.000,171.000","805.000,171.000","861.000,171.000","450.000,219.000","637.000,219.000","826.000,219.000","368.000,401.000","637.000,400.000","906.000,399.000","192.000,540.000","304.000,539.000","966.000,534.000","1076.000,533.000",direct,0.0,140.0,0.0,140.0
train,game1-Clip10-0057_jpg.rf.d3e91ffe83d3dac05515300585ee7583.jpg,game1,Clip10,0057.jpg,57,1280,720,1,712,190,0,1,705.0,183,719.0,197,712.0,190.0,2,"624,123,667,203|658,483,753,611","415.000,171.000","471.000,171.000","805.000,171.000","861.000,171.000","450.000,219.000","638.000,219.000","826.000,219.000","368.000,401.000","637.000,400.000","906.000,399.000","192.000,540.000","304.000,539.000","966.000,534.000","1077.000,533.000",direct,0.0,144.0,0.0,144.0
valid,game1-Clip10-0058_jpg.rf.03d85840b0af5c1765d6fc9f2fd3163b.jpg,game1,Clip10,0058.jpg,58,1280,720,1,712,184,0,1,705.0,177,719.0,191,712.0,184.0,2,"626,123,670,203|651,474,742,606","415.000,171.000","470.000,171.000","805.000,171.000","861.000,171.000","450.000,219.000","637.000,219.000","826.000,219.000","368.000,401.000","637.000,400.000","906.000,399.000","192.000,540.000","304.000,539.000","966.000,534.000","1077.000,533.000",direct,0.0,144.0,0.0,144.0
valid,game1-Clip10-0059_jpg.rf.636c3a49377787b40b6df373681a9724.jpg,game1,Clip10,0059.jpg,59,1280,720,2,714,176,0,1,707.0,169,721.0,183,714.0,176.0,2,"629,122,672,206|645,472,730,605","414.000,171.000","470.000,171.000","805.000,171.000","861.000,171.000","450.000,219.000","637.000,219.000","826.000,219.000","367.000,401.000","637.000,400.000","906.000,399.000","192.000,540.000","304.000,539.000","966.000,534.000","1077.000,533.000",direct,0.0,148.0,0.0,148.0
train,game1-Clip10-0060_jpg.rf.f241536bbe7fe05f631ccf8dfaaa166a.jpg,game1,Clip10,0060.jpg,60,1280,720,1,715,170,0,1,708.0,163,722.0,177,715.0,170.0,3,"632.000,123.000,673.000,212.000|618.000,64.000,659.000,125.000|629.000,466.000,716.000,600.000","414.000,171.000","470.000,171.000","804.000,171.000","860.000,171.000","450.000,219.000","637.000,219.000","826.000,219.000","368.000,401.000","637.000,400.000","906.000,399.000","192.000,540.000","304.000,539.000","966.000,534.000","1077.000,533.000",mirrored,150.0,0.0,0.0,150.0
valid,game1-Clip10-0061_jpg.rf.7f8960bc488ce259f68ba3e94df2727a.jpg,game1,Clip10,0061.jpg,61,1280,720,1,717,166,0,1,710.0,159,724.0,173,717.0,166.0,3,"634,125,674,214|618,60,658,124|617,462,702,600","414.000,171.000","470.000,171.000","804.000,171.000","860.000,171.000","450.000,219.000","637.000,219.000","826.000,219.000","368.000,401.000","637.000,400.000","906.000,399.000","192.000,540.000","304.000,539.000","966.000,534.000","1077.000,533.000",direct,0.0,154.0,0.0,154.0
train,game1-Clip10-0062_jpg.rf.45b167eeef9d05a8996ee5501ee3ec0f.jpg,game1,Clip10,0062.jpg,62,1280,720,1,718,161,0,1,711.0,154,725.0,168,718.0,161.0,2,"637.000,128.000,677.000,215.000|616.000,459.000,694.000,599.000","414.000,171.000","470.000,171.000","804.000,171.000","860.000,171.000","450.000,219.000","637.000,219.000","826.000,219.000","368.000,401.000","637.000,400.000","906.000,399.000","192.000,540.000","304.000,539.000","966.000,534.000","1077.000,533.000",mirrored,156.0,0.0,0.0,156.0
train,game1-Clip10-0063_jpg.rf.2b8cf4b70c7864a32fd841c871f6bc87.jpg,game1,Clip10,0063.jpg,63,1280,720,1,719,158,0,1,712.0,151,726.0,165,719.0,158.0,2,"642.000,129.000,680.000,214.000|614.000,453.000,683.000,592.000","414.000,171.000","470.000,171.000","805.000,171.000","861.000,171.000","449.000,219.000","637.000,219.000","826.000,219.000","368.000,401.000","637.000,400.000","906.000,399.000","192.000,540.000","304.000,539.000","966.000,534.000","1077.000,533.000",mirrored,158.0,0.0,0.0,158.0
train,game1-Clip10-0064_jpg.rf.2ef67859996f8b73ced46105a620e239.jpg,game1,Clip10,0064.jpg,64,1280,720,1,720,155,0,1,713.0,148,727.0,162,720.0,155.0,2,"646.000,129.000,684.000,215.000|609.000,453.000,675.000,606.000","414.000,171.000","470.000,171.000","805.000,171.000","861.000,171.000","449.000,219.000","637.000,219.000","826.000,219.000","368.000,401.000","637.000,400.000","906.000,399.000","192.000,540.000","304.000,539.000","966.000,534.000","1077.000,533.000",mirrored,160.0,0.0,0.0,160.0
train,game1-Clip10-0065_jpg.rf.53fa99508921c458eb8753df868a6571.jpg,game1,Clip10,0065.jpg,65,1280,720,1,721,154,0,1,714.0,147,728.0,161,721.0,154.0,2,"647,130,688,217|594,452,674,610","414.000,171.000","470.000,171.000","805.000,171.000","861.000,171.000","449.000,219.000","637.000,219.000","826.000,219.000","368.000,401.000","637.000,400.000","906.000,399.000","192.000,540.000","304.000,539.000","966.000,534.000","1077.000,533.000",direct,0.0,162.0,0.0,162.0
train,game1-Clip10-0066_jpg.rf.bde8fdcd3eac1992b314dd5bf1a07197.jpg,game1,Clip10,0066.jpg,66,1280,720,1,722,155,0,1,715.0,148,729.0,162,722.0,155.0,2,"649,131,693,220|595,451,664,614","414.000,171.000","470.000,171.000","805.000,171.000","861.000,171.000","450.000,219.000","637.000,219.000","826.000,219.000","368.000,401.000","637.000,400.000","906.000,399.000","192.000,540.000","304.000,539.000","966.000,534.000","1077.000,533.000",direct,0.0,164.0,0.0,164.0
train,game1-Clip10-0067_jpg.rf.7eab6fa246bf4e0465aeade36647cea0.jpg,game1,Clip10,0067.jpg,67,1280,720,1,722,154,0,1,715.0,147,729.0,161,722.0,154.0,2,"651,132,696,225|594,446,660,612","414.000,171.000","470.000,171.000","805.000,171.000","861.000,171.000","449.000,219.000","637.000,219.000","826.000,219.000","368.000,401.000","637.000,400.000","906.000,399.000","192.000,540.000","304.000,539.000","966.000,534.000","1077.000,533.000",direct,0.0,164.0,0.0,164.0
train,game1-Clip10-0068_jpg.rf.4dd9151ad526ad38ab833b70b19fbb86.jpg,game1,Clip10,0068.jpg,68,1280,720,1,723,154,0,1,716.0,147,730.0,161,723.0,154.0,2,"655,135,699,226|590,445,656,609","414.000,171.000","470.000,171.000","804.000,171.000","861.000,171.000","449.000,219.000","637.000,219.000","826.000,219.000","368.000,401.000","637.000,400.000","906.000,399.000","192.000,540.000","304.000,539.000","966.000,534.000","1076.000,533.000",direct,0.0,166.0,0.0,166.0
valid,game1-Clip10-0069_jpg.rf.a51a4cc0a9d233d91c580d9620e2bc9c.jpg,game1,Clip10,0069.jpg,69,1280,720,1,725,156,0,1,718.0,149,732.0,163,725.0,156.0,2,"657,137,700,226|587,445,657,605","414.000,171.000","470.000,171.000","805.000,171.000","861.000,171.000","449.000,219.000","637.000,219.000","826.000,219.000","368.000,401.000","637.000,400.000","906.000,399.000","192.000,540.000","304.000,539.000","966.000,534.000","1077.000,533.000",direct,0.0,170.0,0.0,170.0
train,game1-Clip10-0070_jpg.rf.c205625dff75a7820bbf8424a53b8d6f.jpg,game1,Clip10,0070.jpg,70,1280,720,1,725,158,0,1,718.0,151,732.0,165,725.0,158.0,2,"659,139,700,226|583,445,663,607","414.000,171.000","470.000,171.000","804.000,171.000","861.000,171.000","449.000,219.000","637.000,219.000","826.000,219.000","368.000,401.000","637.000,400.000","906.000,399.000","192.000,540.000","304.000,539.000","966.000,534.000","1076.000,533.000",direct,0.0,170.0,0.0,170.0
train,game1-Clip10-0071_jpg.rf.0bc015ce886b1bac471c163df6573320.jpg,game1,Clip10,0071.jpg,71,1280,720,1,727,161,0,1,720.0,154,734.0,168,727.0,161.0,2,"661,140,702,228|572,446,669,607","414.000,171.000","470.000,171.000","805.000,171.000","861.000,171.000","449.000,219.000","637.000,219.000","826.000,219.000","368.000,401.000","637.000,400.000","906.000,399.000","192.000,540.000","304.000,539.000","966.000,534.000","1077.000,533.000",direct,0.0,174.0,0.0,174.0
valid,game1-Clip10-0072_jpg.rf.1f8e45a2cd29d0cd359099cdec8d4bdd.jpg,game1,Clip10,0072.jpg,72,1280,720,1,727,163,0,1,720.0,156,734.0,170,727.0,163.0,2,"662,140,703,230|564,449,678,608","414.000,171.000","470.000,171.000","804.000,171.000","860.000,171.000","449.000,219.000","637.000,219.000","826.000,219.000","368.000,401.000","637.000,400.000","906.000,399.000","192.000,540.000","304.000,539.000","966.000,534.000","1076.000,533.000",direct,0.0,174.0,0.0,174.0
train,game1-Clip10-0073_jpg.rf.b262a4cab36c0cd670bb0ff0f4188875.jpg,game1,Clip10,0073.jpg,73,1280,720,1,729,167,0,1,722.0,160,736.0,174,729.0,167.0,2,"664.000,142.000,709.000,235.000|554.000,454.000,679.000,611.000","415.000,171.000","471.000,171.000","804.000,171.000","860.000,171.000","450.000,219.000","637.000,219.000","826.000,219.000","367.000,401.000","637.000,400.000","906.000,399.000","191.000,540.000","303.000,539.000","967.000,534.000","1078.000,533.000",mirrored,178.0,0.0,0.0,178.0
train,game1-Clip10-0074_jpg.rf.2fe9d3d5f36afb39ccb84d88fc3c8d88.jpg,game1,Clip10,0074.jpg,74,1280,720,2,730,175,0,1,723.0,168,737.0,182,730.0,175.0,2,"662,151,705,243|531,457,675,611","415.000,171.000","471.000,171.000","804.000,171.000","860.000,171.000","450.000,219.000","637.000,219.000","825.000,218.000","368.000,401.000","636.000,400.000","906.000,399.000","192.000,539.000","304.000,539.000","966.000,534.000","1077.000,533.000",direct,0.0,180.0,0.0,180.0
train,game1-Clip10-0075_jpg.rf.438f680e71ef20ec7335446471c5588e.jpg,game1,Clip10,0075.jpg,75,1280,720,1,735,184,1,1,728.0,177,742.0,191,735.0,184.0,2,"661.000,154.000,712.000,250.000|517.000,455.000,674.000,608.000","415.000,171.000","471.000,171.000","804.000,170.000","860.000,170.000","450.000,219.000","637.000,219.000","825.000,218.000","367.000,401.000","636.000,399.000","906.000,398.000","191.000,540.000","303.000,539.000","967.000,534.000","1077.000,533.000",mirrored,190.0,0.0,0.0,190.0
train,game1-Clip10-0076_jpg.rf.b3b2dc41fa953337b6c5c0e7f6efa919.jpg,game1,Clip10,0076.jpg,76,1280,720,1,742,190,0,1,735.0,183,749.0,197,742.0,190.0,2,"661,159,713,249|504,455,674,609","415.000,171.000","470.000,171.000","804.000,171.000","860.000,170.000","450.000,219.000","637.000,219.000","825.000,218.000","368.000,401.000","636.000,400.000","906.000,398.000","192.000,539.000","304.000,538.000","966.000,534.000","1077.000,534.000",direct,0.0,204.0,0.0,204.0
valid,game1-Clip10-0077_jpg.rf.11dc6407483d5a361574b0c17e2b72de.jpg,game1,Clip10,0077.jpg,77,1280,720,1,753,202,0,1,746.0,195,760.0,209,753.0,202.0,2,"662,159,711,249|495,453,657,607","415.000,171.000","471.000,171.000","804.000,171.000","860.000,171.000","450.000,219.000","637.000,219.000","825.000,219.000","367.000,400.000","636.000,399.000","906.000,398.000","191.000,539.000","303.000,538.000","967.000,534.000","1077.000,533.000",direct,0.0,226.0,0.0,226.0
train,game1-Clip10-0078_jpg.rf.44db4d73d24da5d3a9d37e9884ec1829.jpg,game1,Clip10,0078.jpg,78,1280,720,1,764,211,0,1,757.0,204,771.0,218,764.0,211.0,2,"662,159,711,248|491,454,638,600","415.000,171.000","470.000,171.000","804.000,171.000","860.000,171.000","449.000,219.000","637.000,219.000","825.000,218.000","367.000,401.000","636.000,399.000","906.000,398.000","192.000,539.000","303.000,538.000","966.000,534.000","1077.000,533.000",direct,0.0,248.0,0.0,248.0
train,game1-Clip10-0079_jpg.rf.29659c8e9d1c093ad685273547dc7095.jpg,game1,Clip10,0079.jpg,79,1280,720,2,772,224,0,1,765.0,217,779.0,231,772.0,224.0,2,"662,160,711,248|495,454,617,598","415.000,171.000","471.000,171.000","804.000,171.000","860.000,171.000","450.000,219.000","637.000,219.000","825.000,219.000","367.000,400.000","636.000,399.000","906.000,398.000","191.000,539.000","303.000,538.000","967.000,534.000","1078.000,533.000",direct,0.0,264.0,0.0,264.0
valid,game1-Clip10-0080_jpg.rf.2c653bfb4961af51590d5818f8341b64.jpg,game1,Clip10,0080.jpg,80,1280,720,1,781,236,0,1,774.0,229,788.0,243,781.0,236.0,2,"660,160,710,250|494,454,588,599","415.000,171.000","471.000,171.000","804.000,171.000","860.000,171.000","450.000,219.000","637.000,219.000","825.000,219.000","367.000,400.000","637.000,399.000","906.000,398.000","191.000,539.000","303.000,538.000","967.000,534.000","1077.000,533.000",direct,0.0,282.0,0.0,282.0
train,game1-Clip10-0081_jpg.rf.41bcbdb8541d47ec77539cb389a97ccc.jpg,game1,Clip10,0081.jpg,81,1280,720,1,793,252,0,1,786.0,245,800.0,259,793.0,252.0,2,"658,162,710,256|481,450,584,598","414.000,171.000","470.000,171.000","805.000,171.000","861.000,171.000","450.000,219.000","637.000,219.000","826.000,219.000","367.000,401.000","637.000,400.000","906.000,399.000","192.000,539.000","303.000,538.000","967.000,534.000","1077.000,534.000",direct,0.0,306.0,0.0,306.0
train,game1-Clip10-0082_jpg.rf.eae442263bb1ec296854ce347d060bd1.jpg,game1,Clip10,0082.jpg,82,1280,720,1,803,268,0,1,796.0,261,810.0,275,803.0,268.0,2,"657,163,708,254|471,448,574,597","415.000,171.000","471.000,171.000","804.000,171.000","860.000,171.000","450.000,219.000","637.000,219.000","826.000,219.000","367.000,401.000","636.000,400.000","906.000,399.000","191.000,539.000","303.000,538.000","966.000,534.000","1077.000,533.000",direct,0.0,326.0,0.0,326.0
train,game1-Clip10-0083_jpg.rf.673c402f90b723349fac894c696ccaab.jpg,game1,Clip10,0083.jpg,83,1280,720,1,814,286,0,1,807.0,279,821.0,293,814.0,286.0,2,"657,166,707,255|464,447,569,596","415.000,171.000","470.000,171.000","804.000,171.000","860.000,171.000","450.000,219.000","637.000,219.000","825.000,218.000","368.000,401.000","636.000,399.000","906.000,398.000","192.000,539.000","304.000,538.000","966.000,534.000","1077.000,533.000",direct,0.0,348.0,0.0,348.0
valid,game1-Clip10-0084_jpg.rf.67e18e571fd15919e6793fdb5b5bd3eb.jpg,game1,Clip10,0084.jpg,84,1280,720,1,825,303,0,1,818.0,296,832.0,310,825.0,303.0,2,"657,166,707,258|441,446,564,593","414.000,171.000","470.000,171.000","804.000,171.000","860.000,171.000","449.000,219.000","637.000,219.000","826.000,219.000","368.000,401.000","636.000,400.000","905.000,399.000","193.000,539.000","304.000,538.000","965.000,534.000","1076.000,533.000",direct,0.0,370.0,0.0,370.0
train,game1-Clip10-0085_jpg.rf.9e197fc7c812b6cd77397985866cc52d.jpg,game1,Clip10,0085.jpg,85,1280,720,1,835,321,0,1,828.0,314,842.0,328,835.0,321.0,2,"659,167,705,262|427,444,556,585","415.000,171.000","471.000,171.000","804.000,171.000","860.000,170.000","450.000,219.000","637.000,219.000","825.000,218.000","367.000,400.000","636.000,399.000","906.000,398.000","191.000,539.000","303.000,538.000","967.000,534.000","1078.000,533.000",direct,0.0,390.0,0.0,390.0
train,game1-Clip10-0086_jpg.rf.9f269aef07b7087a49b1ae7a3b15c85a.jpg,game1,Clip10,0086.jpg,86,1280,720,1,847,341,0,1,840.0,334,854.0,348,847.0,341.0,2,"659.000,167.000,706.000,265.000|419.000,445.000,535.000,578.000","414.000,171.000","470.000,171.000","804.000,170.000","860.000,170.000","450.000,219.000","637.000,219.000","826.000,218.000","368.000,401.000","636.000,400.000","906.000,399.000","192.000,539.000","304.000,539.000","966.000,534.000","1077.000,534.000",mirrored,414.0,0.0,0.0,414.0
train,game1-Clip10-0087_jpg.rf.7d237bdd558cbc3ec60b677d06dd6f7c.jpg,game1,Clip10,0087.jpg,87,1280,720,1,860,364,0,1,853.0,357,867.0,371,860.0,364.0,2,"661,172,708,270|417,443,523,579","414.000,171.000","470.000,171.000","804.000,171.000","860.000,171.000","449.000,219.000","637.000,219.000","826.000,219.000","368.000,401.000","636.000,400.000","906.000,399.000","193.000,539.000","304.000,539.000","966.000,534.000","1076.000,533.000",direct,0.0,440.0,0.0,440.0
train,game1-Clip10-0088_jpg.rf.28095cab886b214ec7f6466436b13e76.jpg,game1,Clip10,0088.jpg,88,1280,720,1,871,387,0,1,864.0,380,878.0,394,871.0,387.0,2,"663,173,708,269|417,442,497,575","415.000,171.000","470.000,171.000","804.000,170.000","860.000,170.000","450.000,219.000","637.000,219.000","825.000,218.000","368.000,401.000","636.000,400.000","906.000,398.000","192.000,539.000","304.000,539.000","966.000,534.000","1077.000,533.000",direct,0.0,462.0,0.0,462.0
train,game1-Clip10-0089_jpg.rf.441ec0d666d16bbaa623c443c3ed9490.jpg,game1,Clip10,0089.jpg,89,1280,720,1,884,414,0,1,877.0,407,891.0,421,884.0,414.0,2,"665.000,174.000,707.000,271.000|405.000,439.000,481.000,574.000","414.000,171.000","470.000,171.000","804.000,171.000","860.000,171.000","449.000,219.000","637.000,219.000","826.000,219.000","367.000,401.000","636.000,400.000","906.000,399.000","192.000,539.000","303.000,538.000","967.000,534.000","1077.000,534.000",mirrored,488.0,0.0,0.0,488.0
train,game1-Clip10-0090_jpg.rf.f4320d065aafe8098ad4cdb83d20d657.jpg,game1,Clip10,0090.jpg,90,1280,720,1,897,438,0,1,890.0,431,904.0,445,897.0,438.0,2,"665,174,708,270|396,438,469,572","414.000,171.000","470.000,171.000","805.000,171.000","861.000,171.000","450.000,219.000","637.000,219.000","826.000,218.000","368.000,401.000","636.000,400.000","906.000,398.000","192.000,539.000","304.000,538.000","966.000,534.000","1077.000,533.000",direct,0.0,514.0,0.0,514.0
train,game1-Clip10-0091_jpg.rf.296085ee1c5391117debdb0f365bb093.jpg,game1,Clip10,0091.jpg,91,1280,720,1,910,467,2,1,903.0,460,917.0,474,910.0,467.0,2,"666,175,708,270|390,434,462,573","414.000,171.000","470.000,171.000","805.000,171.000","861.000,171.000","450.000,219.000","637.000,219.000","826.000,219.000","368.000,401.000","637.000,400.000","906.000,399.000","193.000,539.000","304.000,539.000","966.000,534.000","1076.000,533.000",direct,0.0,540.0,0.0,540.0
valid,game1-Clip10-0092_jpg.rf.c06ffe3ff13f9bd27b29e8f496770251.jpg,game1,Clip10,0092.jpg,92,1280,720,1,922,475,2,1,915.0,468,929.0,482,922.0,475.0,2,"666,174,709,271|379,429,457,571","414.000,171.000","470.000,171.000","805.000,171.000","861.000,171.000","450.000,219.000","637.000,219.000","826.000,219.000","368.000,401.000","637.000,400.000","906.000,399.000","193.000,539.000","304.000,539.000","966.000,534.000","1076.000,533.000",direct,0.0,564.0,0.0,564.0
valid,game1-Clip10-0093_jpg.rf.103f33669521bf0587f5cdeb64d739b1.jpg,game1,Clip10,0093.jpg,93,1280,720,1,933,480,0,1,926.0,473,940.0,487,933.0,480.0,2,"666,172,709,271|370,428,451,570","415.000,171.000","470.000,171.000","805.000,171.000","861.000,171.000","450.000,219.000","637.000,219.000","826.000,219.000","368.000,401.000","636.000,400.000","906.000,399.000","193.000,539.000","304.000,538.000","966.000,534.000","1077.000,533.000",direct,0.0,586.0,0.0,586.0
valid,game1-Clip10-0094_jpg.rf.c85a3b59300e6219f1403d774e58c23c.jpg,game1,Clip10,0094.jpg,94,1280,720,2,944,487,0,1,937.0,480,951.0,494,944.0,487.0,2,"666,173,709,272|357,423,444,571","414.000,171.000","470.000,171.000","805.000,171.000","861.000,171.000","449.000,219.000","637.000,219.000","826.000,219.000","368.000,401.000","636.000,400.000","906.000,399.000","193.000,539.000","304.000,538.000","966.000,534.000","1076.000,533.000",direct,0.0,608.0,0.0,608.0
train,game1-Clip10-0095_jpg.rf.28aeb9e65cf7b86d1be29dedb55db959.jpg,game1,Clip10,0095.jpg,95,1280,720,1,957,493,0,1,950.0,486,964.0,500,957.0,493.0,2,"666,170,709,273|348,422,439,572","414.000,171.000","470.000,171.000","805.000,171.000","861.000,171.000","449.000,219.000","637.000,219.000","826.000,219.000","367.000,401.000","636.000,400.000","906.000,399.000","192.000,539.000","303.000,538.000","966.000,534.000","1077.000,533.000",direct,0.0,634.0,0.0,634.0
